track_id,genre,lyrics
TRASSZI128F146EC5F,Rock,i|23 the|7 you|13 to|4 and|4 a|1 me|7 it|1 not|3 in|6 my|3 is|1 of|3 your|3 that|4 do|1 are|2 we|2 am|6 will|3 all|2 for|2 have|2 love|1 so|4 know|4 this|2 but|2 with|1 just|6 when|2 now|2 there|1 up|2 never|2 let|2 as|2 day|2 here|3 could|5 need|1 look|3 eye|3 tell|3 through|2 tri|1 us|1 wanna|1 fall|2 hand|1 hold|3 lie|1 someth|2 anoth|2 break|1 pleas|2 without|2 watch|1 myself|1 close|1 sleep|1 door|1 togeth|1 arm|3 understand|2 truth|1 reason|2 wake|3 readi|1 lead|2 apart|2 til|2 trust|1 tast|1 both|3 warm|1 scare|1 mess|2 silent|1 besid|1 glow|1 admit|1 guard|1 fragil|1 medic|1 
TRASSZL128F428FA5D,Latin,a|3 me|1 no|4 que|20 de|5 la|3 y|4 en|4 el|1 te|6 tu|3 se|2 es|1 ya|6 yo|1 si|1 por|1 lo|1 amor|1 con|4 al|2 para|1 los|3 son|1 las|1 todo|1 est|1 quiero|2 ha|1 noch|1 hay|1 cuando|2 más|5 pero|1 vez|2 tus|2 soy|1 mis|1 tan|1 hoy|1 tiempo|1 ver|1 tú|1 tien|1 está|2 entr|1 cada|3 ere|3 hasta|1 otra|3 hace|1 dentro|5 bare|1 siento|8 sé|1 aunqu|3 día|3 casa|1 sólo|1 mí|1 echo|1 mujer|1 otro|1 sus|1 esa|1 fin|1 saber|1 piel|3 vivo|15 ayer|1 quisiera|1 meno|1 gana|1 pienso|2 cerca|2 estaba|1 tener|2 sigo|2 labio|1 él|3 brazo|1 sonrisa|1 también|1 busco|1 sentimiento|3 tí|4 aún|3 mía|6 algún|1 tienen|1 tenga|3 pierdo|1 infierno|1 despierta|1 dedo|1 
TRASTOM12903CBE8A6,Rock,i|13 the|8 you|18 to|4 and|3 a|19 me|11 it|2 not|3 in|5 my|1 is|2 your|5 do|9 on|2 are|2 we|3 am|7 all|2 for|1 so|4 know|1 just|2 when|2 like|4 can|2 come|1 they|1 down|1 was|2 if|1 from|2 want|2 say|1 ca|1 her|1 here|1 how|1 where|1 caus|1 through|2 onli|1 keep|1 well|1 us|1 long|1 find|2 around|2 littl|2 had|2 gone|1 everyth|3 alon|1 insid|1 watch|1 dark|1 forev|1 sleep|1 rememb|8 star|1 while|1 wish|1 bad|2 help|2 becaus|4 miss|1 wall|1 road|1 sit|1 follow|1 empti|2 tree|2 stone|4 secret|1 whisper|1 dig|2 flower|1 dirti|1 beneath|1 singl|1 besid|1 stuck|1 diamond|1 bet|1 wrap|2 torn|2 page|2 trick|1 hammer|4 ceil|1 vice|1 lawn|1 
TRASUJK128E0789C12,Rock,i|15 the|14 you|22 to|6 and|6 a|2 me|1 it|10 not|3 in|2 my|1 is|1 of|6 that|9 do|2 on|1 are|2 am|1 will|5 all|11 have|3 know|2 this|1 but|1 with|1 what|2 when|2 like|1 can|1 go|4 up|8 oh|2 they|1 get|4 see|7 if|4 got|2 never|4 from|3 feel|1 way|1 would|3 ca|1 at|5 how|7 could|6 night|1 look|2 where|2 thing|3 gonna|1 right|1 tri|1 or|4 long|4 find|1 some|4 then|6 light|2 everi|1 head|1 believ|1 befor|7 place|2 stand|1 stop|2 show|3 made|1 start|1 move|1 put|1 mine|1 other|1 those|3 side|1 fli|6 found|2 ooh|1 sound|5 came|3 understand|5 knew|1 under|1 chanc|2 begin|1 tree|1 sign|2 read|1 mountain|1 bird|6 build|1 meant|1 sand|1 climb|2 decid|1 stuck|1 sent|1 speed|4 idea|1 nois|2 planet|1 began|3 underground|3 lit|1 design|1 china|1 invent|1 seiz|1 puzzl|2 
TRASWIV128E0788A84,Rock,i|1 the|12 you|3 to|5 and|6 a|4 me|2 it|8 not|2 in|6 my|1 is|11 of|5 your|1 that|1 are|3 we|4 will|3 for|1 love|18 so|1 with|1 what|1 just|1 now|2 time|2 go|1 out|1 down|2 she|1 never|3 feel|2 her|6 eye|1 world|1 caus|1 tell|1 through|1 again|3 or|6 dream|1 wo|1 find|1 fall|2 call|1 into|2 wait|1 ever|1 lie|1 chang|1 should|1 move|1 dark|1 forev|2 kiss|1 real|18 becaus|1 touch|1 listen|2 first|1 after|2 nobodi|1 aliv|2 born|1 shadow|1 mother|1 tire|1 speak|1 cross|1 hair|1 silenc|1 against|1 question|1 etern|1 chain|1 bless|1 sorrow|1 held|1 buri|1 ball|1 demon|1 law|1 pleasur|1 rich|1 seek|1 surrend|1 ach|1 fortun|1 scratch|1 coffe|1 loss|1 treasur|1 behold|1 relax|1 hopeless|1 collect|1 centuri|2 stair|2 mention|1 graviti|1 scorn|1 tin|1 speech|1 
TRASWKJ128E0792FE7,Folk|Country,i|5 the|3 and|9 a|6 me|2 it|1 in|6 my|13 of|2 that|1 are|1 am|2 all|2 so|2 like|1 can|5 out|6 get|2 she|3 was|2 got|1 from|2 feel|1 as|3 world|1 again|2 us|3 girl|2 around|1 then|1 noth|5 walk|1 head|2 everyth|1 hey|1 thought|2 pleas|3 song|1 dead|1 happi|1 took|1 red|14 lot|2 jesus|3 flame|4 thank|2 holi|5 dress|1 shoe|10 stupid|1 wander|2 torn|1 block|1 deserv|1 bought|1 walkin|4 sang|1 bloodi|1 forgot|1 candl|1 sole|1 pump|1 worn|5 wore|4 
TRASXHB128F933D3BD,Rock|Reggae,i|7 the|6 to|7 and|2 a|3 me|2 it|4 not|2 in|2 my|1 is|2 that|4 do|2 on|2 am|2 will|2 all|1 for|2 be|2 have|3 but|2 what|2 just|1 when|1 now|1 time|1 one|1 they|10 was|2 see|1 if|1 want|2 by|1 here|4 look|1 caus|1 gonna|2 live|1 well|1 an|1 long|2 find|1 their|1 befor|2 seem|2 fuck|1 real|1 year|1 found|1 came|5 best|1 hell|1 after|2 saw|2 wast|1 car|2 clear|2 fun|1 sight|1 share|1 n|1 daddi|1 d|1 spend|2 bar|1 confus|1 swear|1 join|1 hall|1 boat|1 cash|1 jam|1 rent|1 avoid|1 educ|1 vacat|1 amus|1 
TRASXSI128F9345EA2,Punk|Metal,i|8 the|4 you|8 to|4 and|3 me|8 in|2 my|9 is|1 your|2 that|1 on|1 are|4 am|3 all|1 for|3 love|3 so|1 this|1 what|2 just|1 when|2 time|2 there|3 go|1 one|2 they|1 was|2 see|2 never|3 from|3 feel|1 want|1 let|1 would|1 day|1 back|1 how|1 who|4 give|3 tri|1 find|2 everi|3 alway|2 wait|1 ever|1 soul|3 even|1 true|3 use|1 those|1 while|1 help|2 touch|1 save|1 arm|2 first|1 took|1 crazi|1 veri|1 straight|1 question|1 storm|2 whatev|1 safe|2 kept|1 passion|1 weather|2 respect|1 accept|1 abus|1 ideal|1 sane|1 sanctuari|4 
TRASXZE128F427F156,Rock,i|10 the|6 you|16 to|7 and|3 a|12 me|2 it|2 my|2 of|1 your|1 that|5 do|1 will|3 all|6 for|2 love|1 so|3 but|1 what|3 just|1 when|1 time|2 up|2 out|3 down|1 she|1 see|2 if|4 never|1 from|2 feel|2 want|2 say|2 would|2 her|1 how|3 could|4 where|1 thing|2 world|1 caus|1 tell|1 tri|1 dream|2 well|1 fall|1 around|2 hand|2 then|1 into|2 had|1 hold|1 word|1 should|2 pain|1 mean|1 smile|7 behind|3 today|1 hate|1 hide|3 understand|1 though|1 scream|1 hit|1 went|1 fast|1 tight|1 pictur|1 question|2 forc|3 mess|1 ear|1 loud|1 shout|1 ignor|2 surpris|1 rush|1 draw|1 stood|1 pressur|2 creep|1 tumbl|1 punch|1 reel|1 unkind|1 retreat|1 
TRASYIH12903D08529,Pop|Rock,i|9 the|7 you|14 to|3 a|5 me|8 it|5 not|10 in|3 my|3 is|8 of|3 your|3 that|8 do|5 on|1 am|2 will|4 all|3 for|1 be|4 know|7 but|6 with|3 when|4 now|3 time|3 go|6 down|1 she|13 see|3 if|1 let|9 way|1 life|2 by|1 heart|2 could|1 where|1 caus|1 gonna|6 tell|1 think|2 well|1 mind|3 still|2 around|3 leav|1 run|3 face|3 these|2 burn|1 show|1 start|1 should|2 hard|1 care|1 put|1 fire|1 someon|3 those|1 mean|1 doe|2 touch|1 yourself|3 hell|1 fool|3 els|3 reach|1 lover|1 hour|1 straight|1 crowd|3 state|3 surpris|1 satisfi|3 trip|1 warn|1 familiar|3 concern|1 charg|1 emerg|3 correct|1 paus|1 pledg|1 
TRASYQQ128F425092B,Rock|Pop,i|17 the|5 to|2 and|13 a|11 me|6 it|16 not|2 in|2 my|8 is|11 of|2 your|2 on|2 are|2 am|5 all|4 be|2 have|2 this|2 but|4 with|2 just|6 like|2 now|8 go|2 up|4 they|2 out|4 down|2 she|6 was|4 never|4 he|4 want|2 let|2 take|4 ca|2 her|2 how|2 look|2 eye|2 caus|3 been|2 through|2 onli|4 his|2 fall|2 turn|2 call|4 did|2 into|2 end|2 head|2 off|2 start|2 gotta|4 while|2 kiss|6 kill|2 open|2 becaus|2 touch|2 sea|2 fine|2 control|2 bed|2 pay|2 sick|4 goin|2 smoke|2 comin|2 dress|2 mr|2 price|2 drag|2 doin|2 swim|2 destini|2 asleep|2 choke|2 chest|2 saint|2 cage|2 takin|2 lullabi|2 havin|2 stomach|2 jealousi|2 alibi|2 eager|2 
TRASYSY128F92F39F5,Punk|Rock,the|1 you|4 to|2 and|3 a|3 it|1 not|1 is|1 your|1 that|2 are|2 all|1 be|1 have|1 with|2 what|1 time|1 can|2 there|1 see|1 would|1 at|1 night|1 where|2 too|1 good|1 about|2 call|2 friend|1 care|1 without|1 bring|1 other|1 someon|1 best|1 music|1 parti|3 most|1 &|2 nice|1 sex|9 swing|1 fantasi|1 saturday|2 food|1 afternoon|1 friday|2 coupl|2 awar|1 privat|1 atmospher|1 group|9 explor|1 mellow|1 
TRASYVP12903D09590,Rock,i|19 you|25 to|2 and|8 a|4 me|13 it|10 not|12 in|9 of|1 your|1 that|1 are|5 we|2 am|4 all|1 no|1 so|14 what|1 like|1 time|1 go|4 oh|11 one|1 out|5 never|1 from|1 feel|2 want|1 let|8 make|3 would|2 at|1 babi|2 could|1 our|1 eye|1 more|9 been|1 an|2 wo|12 fall|1 home|1 had|4 ever|6 much|8 anoth|1 than|8 thought|1 made|2 hope|4 watch|4 high|1 breath|18 smile|1 came|1 ask|1 listen|1 wall|1 saw|2 laugh|1 whole|4 tree|1 answer|1 summer|1 mile|1 share|1 nowher|1 scare|1 circl|1 ok|4 tide|1 season|1 crush|1 seat|1 autumn|1 remov|1 collaps|1 collid|1 artist|1 tribe|1 
TRASYWM128F14804A5,Rock,you|25 and|3 a|1 it|3 not|14 in|1 are|2 we|5 all|1 for|1 be|11 this|1 what|14 now|2 can|1 up|1 oh|4 they|1 see|2 make|1 say|2 would|12 at|1 yeah|1 need|3 again|1 hand|1 said|11 lie|1 friend|1 smile|1 final|1 shake|1 speak|1 perfect|1 steal|1 spread|1 agre|1 code|1 pose|1 weigh|1 vote|1 foe|1 rate|1 
TRASZQB12903CAAE1B,Rock|Folk,i|8 the|13 you|24 to|8 and|4 a|4 me|1 it|15 not|5 in|3 my|2 is|4 your|1 do|5 am|1 for|1 have|4 know|17 but|1 what|6 just|3 when|3 come|2 there|1 go|1 up|1 oh|2 one|1 out|2 down|1 get|1 got|3 from|1 feel|1 want|5 take|1 ca|1 at|1 night|6 thing|2 right|7 good|1 light|3 run|3 head|1 believ|10 chang|1 better|7 break|1 pain|1 rock|12 enough|3 sometim|2 morn|3 reason|1 grow|1 easi|7 reach|1 pull|1 clear|1 insan|1 thrill|2 earli|3 aint|7 tough|1 woah|3 toe|1 limit|1 
TRASZSF128F428B8F3,Country,i|13 the|3 you|11 to|7 and|3 me|4 it|1 not|2 in|3 my|4 of|6 your|2 that|3 are|1 am|6 no|1 be|3 love|3 so|5 know|1 but|4 up|4 if|1 want|2 would|3 ca|2 at|1 heart|1 how|1 caus|1 tell|2 again|5 give|1 around|1 then|1 were|1 hear|1 much|1 thought|1 sin|1 close|2 lose|5 heaven|1 becaus|1 arm|3 sometim|1 wake|4 tomorrow|2 afraid|5 throw|1 win|2 longer|1 sorrow|2 glad|1 confess|1 cost|1 greatest|1 possess|1 trembl|1 reviv|2 
TRATAIB128F92E81CB,Rock,i|5 the|11 you|10 to|1 and|1 a|1 me|2 it|3 my|13 of|2 your|2 on|1 am|2 no|2 have|1 this|4 up|1 out|1 from|4 let|2 make|1 way|1 take|5 would|8 back|1 how|8 through|1 live|2 again|4 whi|2 well|1 hand|5 said|8 did|2 head|4 insid|1 burn|9 hell|1 water|1 feet|4 pull|1 across|1 mile|1 thousand|1 drown|1 dri|2 sand|9 crawl|1 almost|1 drag|1 instead|1 shore|1 shade|1 sigh|2 tortur|3 intent|2 mix|1 blister|1 
TRATBGP128F1482545,Rock,i|5 the|6 you|7 to|7 and|9 a|5 it|1 in|2 of|3 that|6 on|2 are|4 we|1 am|1 will|2 for|3 be|3 have|2 so|2 this|2 what|1 just|1 like|2 now|1 time|1 one|1 out|1 see|1 got|2 way|1 would|1 at|1 how|1 look|2 where|1 thing|1 more|4 who|1 still|3 about|1 some|1 said|1 alway|1 wait|2 had|1 believ|1 ya|1 has|1 better|1 even|1 free|1 seem|1 mine|1 use|1 someon|1 sweet|1 black|1 wonder|1 sound|1 big|1 ask|1 everybodi|1 seen|1 knew|1 goodby|1 room|1 sad|1 lot|4 tree|2 drop|1 mile|2 which|1 jump|1 green|1 few|1 mr|1 later|1 hundr|1 bigger|1 month|1 asham|1 roof|1 sooner|1 blond|1 uhh|1 ello|1 smokin|1 rate|1 
TRATBVA128F9312ACC,Rock,i|35 the|7 you|19 to|18 and|4 a|5 me|7 it|9 in|1 my|2 is|3 of|3 your|3 that|4 we|1 will|2 all|5 for|1 no|1 be|6 have|11 know|9 but|6 just|1 when|3 like|1 now|1 time|2 can|2 go|6 up|2 one|1 they|1 out|1 was|2 see|1 if|1 got|1 from|1 want|4 let|15 as|1 day|2 at|1 here|1 could|1 right|3 tell|1 again|1 too|2 tri|1 keep|1 mind|1 still|4 girl|1 wanna|3 fall|1 call|2 wait|1 face|1 end|2 believ|1 cri|1 insid|1 befor|1 much|1 chang|1 friend|1 than|1 play|1 lost|1 even|1 care|1 hope|1 pain|3 move|1 name|1 fight|3 rememb|1 kill|3 year|1 onc|1 mayb|3 might|1 came|1 happi|1 until|2 told|1 fool|1 wall|1 scream|1 pretti|1 ring|1 within|1 cool|1 flame|1 goin|1 piec|1 both|1 share|1 smoke|1 dont|7 soft|1 shout|1 almost|1 bitter|1 cant|3 slave|1 stronger|1 hundr|1 anybodi|1 desper|1 freak|1 attent|1 excit|1 normal|1 ought|1 dreamin|1 
TRATCDG128F932B4D2,Rock,i|6 the|8 you|2 to|2 a|6 in|6 my|5 of|2 your|2 are|5 we|4 will|2 for|4 like|2 away|2 life|2 back|2 night|2 world|2 live|4 fall|2 insid|2 word|2 place|2 sing|4 seem|2 black|2 lone|2 hell|4 wing|5 exist|2 field|2 poison|2 swallow|2 torn|5 spit|2 sword|2 darkest|2 decay|2 suffoc|4 health|2 knive|2 market|2 
TRATCLI128F422BCF8,Pop,i|16 the|18 you|31 to|6 and|2 a|4 me|2 it|4 in|2 my|13 of|1 your|2 that|3 on|1 are|10 all|3 for|2 be|4 have|4 so|5 know|5 but|1 with|2 like|1 can|1 there|1 go|1 oh|8 one|2 was|1 if|1 got|1 never|1 want|1 let|2 way|1 would|2 away|1 heart|1 here|1 could|4 caus|1 been|1 tell|1 an|3 long|1 noth|1 alway|1 were|2 did|3 walk|1 ever|3 face|2 everyth|4 god|1 than|3 sky|2 without|2 pain|1 name|1 must|1 while|1 high|3 wish|2 smile|1 cold|1 fli|9 shine|1 touch|1 behind|1 might|1 hide|1 beauti|2 wind|9 truth|1 step|1 shadow|1 thank|3 against|1 wing|9 glori|1 higher|3 almost|1 strength|1 beneath|9 hero|3 appear|1 cours|1 sunlight|1 content|1 eagl|3 
TRATDDF128F4294E6A,Rock,i|2 an|6 du|4 jag|2 det|2 &|6 och|2 som|2 n|1 tv|1 har|1 om|2 att|3 mig|2 kan|2 int|2 gar|1 vad|2 ar|5 hon|4 igen|5 kvar|2 
TRATDDM128F93417AF,Latin,a|1 no|12 que|17 de|1 en|1 un|1 el|2 te|1 tu|6 es|2 ya|6 le|1 lo|3 amor|2 para|2 air|1 su|1 ni|1 ser|1 va|3 porqu|1 tus|6 nunca|2 tengo|6 tanto|3 está|2 poco|1 sólo|1 vos|2 desd|6 mira|1 dar|1 olvidar|1 aquel|2 gran|1 ahí|3 cariño|6 haga|1 señor|1 
TRATDIZ128F4242796,Pop|Latin,a|1 me|3 no|4 que|20 de|7 la|4 he|1 en|17 un|8 el|4 te|1 se|2 yo|3 si|2 o|1 por|4 amor|2 sin|3 una|8 ti|1 para|1 los|1 quiero|1 su|3 hay|1 ser|4 más|3 vez|2 nunca|6 puedo|1 gent|1 corazón|1 grand|2 ere|1 pued|1 nadi|6 ella|4 fue|1 qué|3 sé|6 corazon|2 mujer|1 esa|1 saber|2 lugar|2 mucho|1 pensar|1 desd|1 cara|2 querer|1 importa|1 ayer|1 encontrar|1 alguien|1 hablar|1 cuenta|1 nombr|3 quién|2 busca|1 pare|7 algún|3 creer|1 debe|2 papel|5 risa|1 ilusión|2 escond|2 muer|1 pedir|1 vuelto|1 
TRATDLH128F93384B0,Pop,i|5 the|4 to|7 and|11 a|2 it|12 not|1 in|5 is|11 of|3 that|3 do|4 am|1 all|2 so|3 this|3 but|5 when|1 now|1 can|1 come|3 there|6 up|3 out|1 get|3 she|10 was|1 see|1 got|2 want|1 say|6 day|3 life|3 her|15 here|2 how|5 night|1 look|3 eye|1 caus|1 think|3 man|3 whi|1 dream|3 an|1 his|3 about|1 over|6 noth|6 everi|1 did|2 face|1 stand|1 put|3 seem|3 tear|1 true|3 bring|1 wonder|1 alright|1 along|3 sad|3 til|3 near|1 bright|1 futur|1 pick|3 alreadi|3 age|3 job|1 shoulder|3 wherev|1 societi|3 boyfriend|1 30|1 
TRATESL128F92F12DF,Country,i|3 the|14 you|10 to|5 and|9 me|4 it|1 my|3 of|3 do|2 am|1 will|1 love|2 just|2 when|1 like|1 go|9 up|1 get|3 if|2 make|10 say|9 day|2 away|9 by|1 thing|4 world|10 then|1 befor|1 off|3 chorus|3 use|5 rememb|1 hurt|1 took|1 sorri|1 forgiv|1 instrument|1 shoulder|3 astray|1 
TRATFEN128F14A3A6E,Country|Pop,i|7 the|18 you|6 to|9 and|12 a|12 me|2 it|9 not|7 in|9 my|2 is|4 of|4 that|6 do|2 on|4 are|2 we|2 all|1 for|1 no|2 be|3 have|1 know|2 this|1 but|5 with|5 what|4 just|5 when|1 now|2 time|2 can|2 there|2 go|1 up|5 oh|2 one|1 they|4 out|2 down|1 she|3 was|6 see|2 if|4 got|2 from|1 he|4 way|2 say|2 take|1 would|2 as|2 day|1 at|2 back|1 by|3 her|5 how|1 look|1 eye|1 thing|1 more|1 caus|1 right|2 been|2 tell|1 through|2 man|2 again|1 too|1 whi|1 keep|1 well|3 an|2 wo|1 good|2 about|3 turn|1 hand|1 noth|1 call|1 were|1 into|1 home|1 them|1 face|3 head|1 alon|1 their|1 place|1 better|2 soul|1 left|1 off|1 peopl|2 hard|1 old|1 boy|1 tear|1 dead|1 must|1 mean|1 rememb|1 kill|1 yes|1 two|1 done|1 fli|1 found|1 door|1 bad|1 wonder|1 might|2 ai|1 ma|1 ah|1 set|1 told|1 knew|1 em|1 late|1 road|1 ha|2 nobodi|2 follow|1 citi|2 hit|1 men|1 hous|1 feet|1 happen|1 went|2 meet|1 car|2 lead|1 bed|1 kid|1 mama|1 bout|1 goin|1 sight|1 wave|1 pick|1 uh|1 straight|1 cover|1 half|2 daddi|2 mess|1 front|2 flower|1 pa|2 dust|1 countri|1 bound|1 enemi|1 yall|2 none|1 doin|1 somethin|1 darlin|1 speed|1 bend|1 distanc|1 cours|1 grown|1 hurri|1 store|1 fault|1 sayin|1 chair|1 piti|1 screen|1 aw|1 sittin|2 momma|1 drove|1 truck|1 tellin|1 import|1 grind|1 chicken|2 fenc|1 grin|1 ought|1 sir|1 beam|1 prize|1 yell|1 preacher|1 drivin|1 organ|1 halt|1 struck|1 lame|1 flyin|1 tend|1 lisa|1 jaw|1 bid|2 porch|1 ace|3 
TRATGQO128F421B850,Metal|Rock,the|20 you|6 to|7 and|6 a|11 it|2 not|5 in|5 my|3 is|5 of|8 your|3 do|2 on|2 are|5 we|15 will|9 all|2 for|2 no|3 be|3 this|3 what|1 now|1 time|3 can|3 there|1 up|2 down|3 if|2 from|2 feel|1 let|1 as|4 ca|2 by|1 our|3 look|2 thing|3 more|1 tell|6 again|2 onli|1 dream|1 find|1 fall|2 littl|2 hand|2 call|1 everi|2 into|1 hold|4 face|2 end|1 hear|1 gone|1 everyth|2 has|1 befor|3 word|2 stand|3 friend|2 anoth|1 new|6 than|1 sing|1 old|2 song|4 without|2 pain|2 own|1 far|1 rememb|1 star|1 kill|1 done|2 wonder|2 shine|1 may|1 wind|1 kind|3 road|1 chanc|1 learn|2 each|1 young|2 lay|3 moon|2 past|2 upon|1 born|3 went|1 meet|2 begin|1 speak|1 stori|2 lyric|1 within|1 shall|4 futur|2 dear|2 search|2 &|1 joy|2 beyond|2 track|1 taken|1 bound|5 path|2 emot|1 seek|2 tune|1 wrap|1 rhyme|1 tide|1 draw|1 spring|2 gather|2 crown|2 melodi|1 gain|2 reign|2 journey|1 sword|1 fresh|2 roam|2 thou|2 throne|2 bloom|2 express|1 pen|1 endur|1 scent|1 realm|1 poet|1 deepli|1 
TRATGTP128F427021D,Rock,i|9 the|2 you|15 to|1 and|4 a|1 me|3 it|2 not|1 my|11 is|1 your|3 do|4 will|2 know|6 but|1 what|8 when|1 can|1 come|1 oh|3 if|2 let|1 make|1 take|1 need|9 thing|1 home|1 hey|2 stand|1 name|3 close|2 sweet|1 rememb|3 door|1 ma|3 natur|1 merci|1 heat|1 amour|1 freez|1 plead|1 
TRATHFM128F148ADD4,Rock|Folk,the|15 you|4 and|4 a|3 it|2 in|2 my|4 of|4 that|1 are|3 we|2 will|2 all|6 no|11 be|1 have|4 with|2 time|15 come|11 there|3 oh|7 out|1 let|1 say|1 would|1 day|6 at|1 away|1 life|2 her|2 heart|1 our|1 look|1 more|11 who|1 again|11 us|1 around|4 light|1 their|2 better|1 hard|15 song|5 tear|1 forev|1 while|2 door|5 mani|5 beauti|1 music|1 though|2 voic|2 count|1 sorrow|1 ear|1 poor|1 silent|1 pleasur|1 seek|1 form|1 sigh|5 whose|1 merri|1 pale|1 weari|4 linger|5 worn|1 gay|1 plead|1 faint|1 paus|1 maiden|1 oer|1 
TRATHTH128F42BC347,Rock,i|6 the|14 you|9 to|11 and|3 a|6 me|8 it|3 not|4 in|2 my|5 is|3 that|1 are|1 we|10 am|1 will|2 all|5 be|1 know|1 but|2 with|2 just|1 now|4 there|1 go|1 oh|1 they|4 out|1 down|3 he|4 way|4 say|1 would|1 as|2 here|2 night|1 world|1 gonna|1 been|8 through|2 too|2 still|1 his|1 long|1 wanna|2 then|1 said|1 call|1 had|3 hold|1 run|4 chang|1 play|2 show|1 hard|1 old|1 even|4 song|1 fight|1 rememb|1 door|1 work|1 street|1 ai|2 war|1 seen|2 em|2 alright|1 truth|1 beat|1 took|1 young|1 til|1 kid|1 tight|1 caught|6 kick|1 ocean|3 smoke|1 ball|2 slave|1 aint|1 stream|4 aw|1 papa|2 either|2 pant|2 court|1 preach|1 lyin|4 lower|1 factori|1 imma|1 
TRATJSR128F4266791,RnB|Pop,i|24 the|20 you|14 to|5 and|14 me|17 it|10 not|9 in|3 my|8 is|5 of|2 your|5 that|3 do|3 on|3 are|2 we|3 am|9 all|2 for|4 have|4 love|4 so|3 know|2 this|4 but|5 with|2 what|2 when|1 like|2 now|9 time|3 can|3 there|1 go|1 up|1 one|1 they|3 get|2 was|3 if|1 let|1 way|7 as|2 ca|1 at|2 babi|3 life|2 yeah|6 back|1 here|1 could|2 our|1 look|1 caus|6 gonna|1 been|4 tell|1 who|1 through|1 man|1 live|2 again|4 onli|4 or|1 mind|1 still|1 girl|1 wanna|1 good|1 hold|1 walk|1 ever|2 them|1 hear|1 alon|1 hey|1 their|3 god|1 friend|1 sun|1 off|1 peopl|2 hard|1 even|1 without|1 pain|2 move|1 name|1 same|2 talk|1 bring|1 fuck|1 breath|4 real|5 smile|1 two|1 done|1 mani|1 ride|1 till|1 wind|1 happi|1 understand|1 ai|1 best|1 told|1 game|2 though|1 shit|1 room|2 men|1 abov|1 ja|4 drive|1 tire|1 skin|1 sinc|1 nigga|2 wild|1 sick|1 hair|2 2|1 bout|1 met|1 stare|1 straight|1 rule|2 bitch|1 phone|1 lovin|3 lookin|1 problem|1 feelin|1 less|1 mari|1 smell|1 style|1 deal|1 gettin|1 doin|1 comfort|1 thinkin|1 niggaz|1 marri|1 makin|2 worst|1 judg|1 hoe|1 chose|1 sexi|1 hunger|1 limit|2 tellin|1 jane|1 pussi|2 breakin|1 hug|1 bein|1 nasti|1 blowin|2 insecur|1 feat|1 screamin|1 motherfuckin|1 knowin|2 holla|1 
TRATJXC128F93124CE,Country,i|9 the|13 you|6 to|9 and|7 a|6 me|6 it|1 not|1 in|5 my|4 is|2 of|6 your|1 that|6 on|3 we|1 for|2 have|2 love|2 so|2 know|1 this|1 but|1 with|3 what|2 just|1 when|6 like|1 time|1 come|2 there|1 go|1 up|1 oh|1 one|1 down|2 was|3 got|1 never|1 would|1 day|4 at|1 life|4 yeah|1 back|1 here|1 night|1 right|1 been|2 or|1 dream|1 well|3 still|2 fall|1 around|1 turn|2 hand|1 call|1 everi|4 did|1 wait|1 had|2 end|1 has|2 cri|1 stand|1 better|1 burn|1 thought|2 put|1 free|1 mine|1 dark|1 rain|1 star|3 year|2 line|1 found|1 mani|2 street|1 town|1 set|1 round|2 em|1 road|1 land|1 wast|1 earth|1 moment|7 meet|1 yet|1 perfect|7 straight|1 cover|1 worth|1 sand|1 flower|1 ten|1 twist|1 wheel|1 travel|1 none|1 lucki|1 page|1 desert|1 fortun|1 led|4 patient|1 donât|2 southern|1 raindrop|1 
TRATKAA128F426E8A0,Folk|Pop,i|16 the|2 you|18 to|4 and|11 a|4 me|6 it|4 in|4 my|8 is|1 of|1 that|3 on|1 we|3 am|1 will|15 all|1 for|9 no|1 be|3 love|8 but|1 with|1 what|1 just|1 now|2 time|2 there|1 up|1 oh|3 one|1 never|3 say|4 take|1 would|3 at|1 heart|3 how|6 think|1 through|1 live|3 too|1 onli|3 us|1 littl|4 run|1 ever|6 believ|1 befor|1 stay|3 break|1 pleas|1 without|3 put|1 forev|9 mean|3 while|2 wonder|1 togeth|3 work|1 ride|1 part|3 wake|1 moment|1 answer|1 hair|1 dear|2 wear|1 darl|1 dress|1 prayer|5 bus|1 coffe|1 heartbreak|3 makeup|1 comb|1 
