track_id,artist_location,artist_latitude,artist_longitude
TRAZCOX128F42B6555,UK,54.31407,-2.23001
TRBGCAK128F425F3CC,Braintree/ Essex/ England,nan,nan
TRATUPO128F9305A5C,,nan,nan
TRAPHDI128F92F5EA1,,nan,nan
TRBCQLB128F9332CF4,Arizona,34.16788,-111.9307
TRBFIHG128F4289CF9,Anderson/ IN,40.10216,-85.67869
TRAAMES128F42AF068,Seattle/ WA,47.60356,-122.32944
TRADKAX128E0786B92,BA,-13.442,-41.9952
TRANWBG128F934AC15,Los Angeles/ CA,34.05349,-118.24532
TRAPVBP128F9308A86,,nan,nan
TRBDUSM128F9339A13,,nan,nan
TRAMUUZ128F933CA08,allentown Pennsylvania USA,nan,nan
TRBDIMX128F147A307,Niteroi/ Brazil,nan,nan
TRAFLMU128F4274A4D,ABD,nan,nan
TRACVSS128E07846A7,Dundee/ Scotland,nan,nan
TRANIUD12903CCE692,Montego Bay/ Jamaica,nan,nan
TRAEOMS128F4262357,Berkeley/ CA,nan,nan
TRARUOP12903CF2384,Boston/ MA,nan,nan
TRAMVOM128F42ACB16,London/ England,51.50632,-0.12714
TRAJCLY128F930F893,,nan,nan
TRAJDGB128F42882AC,Atlanta/ GA,33.74831,-84.39111
TRAKRXM128F4250E33,,nan,nan
TRAQMNB12903CDD58F,Melbourne/ Australia,-37.81753,144.96715
TRATDIZ128F4242796,,nan,nan
TRALZXZ128F92E26EF,,nan,nan
TRAHCVT128F4282806,katy,29.78772,-95.82333
TRBEIVC128F9320E95,Dundee/ Scotland,nan,nan
TRAEPGH128F9343CD8,Buenos Aires.,-34.60852,-58.37354
TRAQXJY12903CF3A0E,Birmingham/ England,nan,nan
TRAFMPX128F4246C49,Nueva Jersey (Estados Unidos),40.14323,-74.72671
TRACYCJ128F9309246,Kentwood/ LA; Los Angeles/ CA,34.05349,-118.24532
TRAQRFD128F9322DE6,,nan,nan
TRAAQIH128F428BDEA,,nan,nan
TRBHJPQ128E078ED8F,,nan,nan
TRAMGPM128F9311196,Sheffield/ South Yorkshire/ Engla,nan,nan
TRAWULX128F4291255,Medicine Lodge/ KS,nan,nan
TRACTWW12903CB7550,Richmond VA,nan,nan
TRAUJLJ128E0784E7C,Brooklyn/ NY,nan,nan
TRBIJMU12903CF892B,Portugal,39.55792,-7.84481
TRAGKUI128F92F4698,Sweden,nan,nan
TRAHSAW128F4253EFC,,nan,nan
TRAUNPM12903CB7CCC,San Francisco/ CA,37.77916,-122.42005
TRAXRGF128F930A59F,New York/ NY,nan,nan
TRAUWQL128F424696E,,nan,nan
TRAIACZ128F428C60A,Atlanta/ GA,nan,nan
TRBBBMT128F42A0A4E,,nan,nan
TRAXEHW128F423E590,New Jersey,nan,nan
TRAVRJA128F9329C4C,Seattle/ WA,47.60356,-122.32944
TRAAAFD128F92F423A,,nan,nan
TRBBQFV128F4252EFF,Galveston/ TX,nan,nan
TRBGUUE128F1494FB6,London/ UK,51.50632,-0.12714
TRATESL128F92F12DF,,nan,nan
TRADDRF128F145869F,Glasgow/ Scotland,nan,nan
TRAPIIR128F42AEE95,,nan,nan
TRAYKTU128F934C82A,San Francisco Bay Area,37.87869,-121.94345
TRAADNA128F9331246,Dallas/ TX,32.77815,-96.7954
TRAGBOR128F92E1064,Norway,64.55653,12.66538
TRAIOWX128F14750E5,Los Angeles/ CA,nan,nan
TRALJVQ128F428C764,Los Angeles/ California,nan,nan
TRAAPIV128F1493132,Belfast/ Northern Ireland,54.5958,-5.93494
TRBBDXO128F14A4737,Dayton/ OH,39.75911,-84.19444
TRBFXVN128E078CF62,,nan,nan
TRAWGKB128F4268327,,nan,nan
TRAAVGB12903CFAA99,McLellan/ FL,nan,nan
TRBHMMC128F424991B,,nan,nan
TRAAXMX128F9307699,,nan,nan
TRALPGW12903CAFFB5,Jacksonville/ FL,30.33138,-81.6558
TRAKVSG128EF34E609,France,46.71067,1.71819
TRAETAG128F93385AE,Paris/ France,48.85692,2.34121
TRADSQZ128F42707D7,Newcastle,nan,nan
TRADFQK128F422B492,,nan,nan
TRAEZFJ128F422A5C0,Tokyo,35.67048,139.74092
TRBBYFJ128F42A22D4,Galloway/ Panola County/ TX,32.20049,-94.35887
TRAVKGM12903CA66FB,Los Angeles/ CA,34.05349,-118.24532
TRBFVZZ128F92FD7B5,,nan,nan
TRBHDTL128F1468F7D,,nan,nan
TRAQEKD128F425293D,,nan,nan
TRAMMAF128F93051B0,London/ England,nan,nan
TRAZKAG12903CD1918,Ukiah/ CA,nan,nan
TRAGOVG128F42A963D,Bakersfield/ CA,nan,nan
TRAWWQM128F148C796,New York/ NY,nan,nan
TRAOKXG128F4232497,Toronto/ Ontario/ Canada,43.64856,-79.38533
TRAPPUJ128F931B3D1,,nan,nan
TRAHFOU128F42B3F2A,Long Island/ NY,nan,nan
TRBDWRY128F427991E,Dallas/ TX,32.77815,-96.7954
TRAGSJQ128F149EF8D,Buffalo/ New York,42.88544,-78.87846
TRABQZK128F92F54F4,Barranquilla/ Colombia,nan,nan
TRAIBXQ128F425E6A5,Nashville/ Tennessee,36.16778,-86.77836
TRAKDDB128F92D168A,Hollywood/ CA,nan,nan
TRAVANT128F92E3F71,New York/ New York,40.71455,-74.00712
TRACLHC128F9343C39,New Hampshire,44.00118,-71.6342
TRACLRS12903CE9386,Itawamba County/ MS,34.27611,-88.35068
TRBEVTM128F92FE2B2,Los Angeles/ CA,nan,nan
TRAAZBD128F427A97D,Brookyln/ NY,nan,nan
TRAZORC128F426C323,Melbourne/ Australia,nan,nan
TRBDCAB128F92F7EE4,Oxford/ England,51.7562,-1.25949
TRBFKHT128F427215E,New York/ NY [Manhattan],40.79086,-73.96644
TRAGFOI128F428E060,,nan,nan
TRAOMKV128F428CD51,Atlanta/ GA,33.74831,-84.39111
TRAKWTG128F42454E2,Gainesville/ FL,nan,nan
TRAFAAS12903CF0BE2,Portugal,39.55792,-7.84481
TRAROPS128F92F09A5,Salina/ OK,36.2929,-95.15261
TRACSBL128F42480E8,Sydney/ Australia,nan,nan
TRADZXK128F429DB92,,nan,nan
TRAGAGQ128E0781352,,nan,nan
TRABGMB12903CF50FE,Germany,nan,nan
TRAOOHM128F1453E33,New York/ NY [Harlem],nan,nan
TRABFKN12903CAF61B,Baltimore/ MD,nan,nan
TRABNEX128F92C9DEA,Nashville/ Tennessee,36.16778,-86.77836
TRACVFF12903CF055A,Amherst/ MA,nan,nan
TRAJFQF128F92E354E,California - LA,34.05349,-118.24532
TRAIKSH128E07816DF,Wangaratta/ Victoria/ Australia,-36.35484,146.32611
TRBGRGT12903CC5019,Mass. - Boston,42.31256,-71.08868
TRAEDYD128F425A868,,nan,nan
TRALCCO12903CEBB97,Boston/ MA,42.31256,-71.08868
TRAWFYX12903CA4766,,nan,nan
TRAJFFF128F429874A,NORTH FORT MYERS/ Florida,34.05349,-118.24532
TRABLMN128E0792687,,nan,nan
TRAPEHR128E0786D5A,,nan,nan
TRAGGVS128F4250CE8,Athens/ Greece,37.97615,23.73641
TRAJMQE128F9322DDD,,nan,nan
TRBFSKB128F145C5B1,Louisville/ KY,38.25486,-85.7664
TRAPFXX128E0785EBA,New York/ New York,40.71455,-74.00712
TRAPVGB128F42725AF,Anderson/ IN,40.10216,-85.67869
TRBFLER128F148C52B,Boston/ MA,nan,nan
TRAPVRU128F9302300,,nan,nan
TRAAARJ128F9320760,,nan,nan
TRABYVN128F429E5CF,,nan,nan
TRAPAES128E0786E60,Florida,27.9758,-81.54106
TRBARHH128E078EDE9,Boston/ MA,nan,nan
TRBGRWH128F92E3551,California - LA,34.05349,-118.24532
TRANTFR128F931C7DA,Salt Lake City/ UT,nan,nan
TRATCLI128F422BCF8,,nan,nan
TRBCTRX128F4299237,Croix-des-Bouquets/  Haiti,nan,nan
TRAFTMA128F933A3D7,Buenos Aires.,-34.60852,-58.37354
TRBCUBV128F145F7E9,Galveston/ TX,nan,nan
TRBBMQN128EF35F995,Los Angeles/ CA,nan,nan
TRAAIHL128F92E6DDA,Philadelphia/ PA,nan,nan
TRAPVDC128F422C711,,nan,nan
TRBIJFB128F92ED124,Buffalo/ NY,nan,nan
TRBICRP128F42882BB,Atlanta/ GA,nan,nan
TRAKZHN128F426C3D2,Boston/ MA,nan,nan
TRAMHMO128F93167EA,,nan,nan
TRBCJIX128F424F99E,Berlin/ Germany,52.51607,13.37698
TRAHYDH128F9325200,New Jersey,40.14323,-74.72671
TRANTAN128E078B326,Lincoln Park/ MI,42.25147,-83.18186
TRAXOQD12903CDD59D,Melbourne/ Australia,-37.81753,144.96715
TRANDEK128F4259EBC,London/ England,51.52328,-0.21346
TRAXIYW12903CB4343,New Orleans/ LA,29.95369,-90.07771
TRBHKXX128F4252D02,Oxford/ UK,nan,nan
TRAPQBU128F934C32D,Dublin/ Ireland,53.34376,-6.24953
TRAYYKO128F92E133B,California - SF,37.77916,-122.42005
TRADRJK128E078F041,J�ping/ Sweden,nan,nan
TRBFUSW128F92D0357,Brooklyn/ NY,nan,nan
TRATQUI128F9347C68,Brighton/ MA,42.3519,-71.14566
TRAAFMS128F933AB23,,nan,nan
TRBGGYE128F42B63AB,Austin/ TX,nan,nan
TRBEOUP12903CF652E,,nan,nan
TRBAJRL128F1482E66,Jacksonville/ FL,30.33138,-81.6558
TRAVGNH128F428CBA9,,nan,nan
TRAULEG128F92F035B,,nan,nan
TRBHKCL128F425A036,London/ England,51.50632,-0.12714
TRBBOUN128F425A4E6,Newton-le-Willows/ Merseyside/ England,53.45644,-2.63265
TRAMXPQ128F148B0C2,Cleveland/ TN,nan,nan
TRAKQFZ128F429D3C9,San Francisco/ CA,nan,nan
TRAYMKM128F4277046,Forest Hills/ Queens/ New York City/ NY/ USA,nan,nan
TRBIBKA128F42947BF,,nan,nan
TRAENOH128F933978A,,nan,nan
TRAOHNR128F428CD58,Atlanta/ GA,33.74831,-84.39111
TRAUUIF128F93232FE,,nan,nan
TRAMNJB128F92EFDC7,Finland,64.95014,26.06739
TRADFJJ128F934857E,Bay Area/ CA,37.87869,-121.94345
TRATDDM128F93417AF,,nan,nan
TRACNXS128F93395BA,Nottingham/ England,52.94922,-1.14392
TRBICVB128F9326B65,Campbell/ CA,37.28848,-121.94486
TRBEBWG128F93214A4,New York/ New York,40.71455,-74.00712
TRBDSLA128F4288246,Severn/ MD,nan,nan
TRAQTYT12903D134AC,Beaumont/ TX,30.08615,-94.10158
TRACWBO128F92F322F,Dallas/ TX,32.77815,-96.7954
TRAYPMR128E0785DD1,,nan,nan
TRAFMIA128F92E2B2B,Detroit/ MI,42.33168,-83.04792
TRALAZG128F93170BF,,nan,nan
TRAPIPG128F42521C6, ,nan,nan
TRAWIGT128F427448E,,nan,nan
TRAUJPQ128F930D4C5,,nan,nan
TRBDWLE128F42B3112,Brooklyn/ NY,nan,nan
TRAXUPN128F42855C8,,nan,nan
TRBEATE128E078F0D8,Sayreville/ NJ,nan,nan
TRAVXII128F92FCC6D,,nan,nan
TRBFURI128F1455498,Scotland,nan,nan
TRBCJRW12903CD02BC,Durham/ NC,35.99527,-78.89601
TRBAFWX12903CA9831,Atlanta/ GA,nan,nan
TRAKHYP128E0792F07,Old Town/ ME,nan,nan
TRAXSWX128E0792BEF,,nan,nan
TRAENGX12903CBDFF6,,nan,nan
TRAMBFD128EF34B848,New York/ NY [Washington Heights],40.8448,-73.93585
TRAIATD128F9331CD6,Atlanta/ GA,nan,nan
TRAMCGL128F92F3D87,Long Beach/ California,nan,nan
TRATMDD12903D11C7A,Gore/ VA,nan,nan
TRAQYOC128F9341CDC,East Flatbush/ Brooklyn/ NY,nan,nan
TRAMMFP12903CB59C2,Couchman/ TX,31.1689,-100.07715
TRBENZL128F1455ECA,Fort Worth/ TX,32.74863,-97.32925
TRAOREE128F934DB89,,nan,nan
TRAGDPH128F9344020,San Francisco/ CA,nan,nan
TRAWOBG128F93256C6,Boston/ MA,nan,nan
TRASIVA128F933DB52,Philadelphia/ PA,nan,nan
TRBEBEZ128E0792F08,Old Town/ ME,nan,nan
TRAJEZT128E0795DF3,Middlesbrough/ England,nan,nan
TRAJKMI128F4281107,,nan,nan
TRAECSU128F426A84A,,nan,nan
TRBDTZX128F92DFA66,Nashville/ TN,36.16778,-86.77836
TRBGJIZ128F92E42BC,,nan,nan
TRADESF128F4214D8E,,nan,nan
TRAJAZP128F4290FF9,Atlanta/ GA,nan,nan
TRAKOPE128F421CE6A,Gore/ VA,nan,nan
TRBFLOH128F42630E3,Englewood/ NJ,nan,nan
TRAKARY128F427253E,Anderson/ IN,40.10216,-85.67869
TRALZTM128F92EC5F0,Charlemagne/ Quebec/ Canada,nan,nan
TRAWTUV128F426DD46,Manchester/ England,53.4796,-2.24881
TRASWKJ128E0792FE7,Old Town/ ME,nan,nan
TRAMMDM128F425EAA9,Croix-des-Bouquets/  Haiti,nan,nan
TRAUWRW128F9358C69,Brooklyn/ NY,nan,nan
TRBHMZS128F42658FF,Memphis/ TN,nan,nan
TRAJSNU128F92F2AC0,,nan,nan
TRBDVJF128E078894B,Chicago/ IL,41.88415,-87.63241
TRAGAVF128F424829B,Robbinsville/ NC,35.32689,-83.80489
TRANREH128F93462CF,Philadelphia/ PA,39.95227,-75.16237
TRAZJOI12903CDA550,Sayreville/ NJ,nan,nan
TRAYXZX128F930F022,Mexico City/ Mexico,19.4319,-99.13285
TRAVTEH128E07953EA,Sayreville/ NJ,nan,nan
TRAEOUE128F93187B9,Sydney/ Australia,34.05349,-118.24532
TRANIWL128F4262AB0,,nan,nan
TRAZJUH128F934465B,,nan,nan
TRARPCK128F92FEA7F,Brooklyn/ NY,40.65507,-73.94888
TRAFIHK12903CBDFF1,,nan,nan
TRAZHZI128F930653D,,nan,nan
TRAECBR128F429F8C0,Kentwood/ LA; Los Angeles/ CA,34.05349,-118.24532
TRAOZEJ128F428CCEA,Atlanta/ GA,33.74831,-84.39111
TRAQTBF12903CCC1B7,England,52.88356,-1.97406
TRBEBYV128F14A0B65,,nan,nan
TRASXZE128F427F156,Oxford/ England,nan,nan
TRAHIPA128F4279744,,nan,nan
TRAAGCZ128F93210FD,Los Angeles/ CA,nan,nan
TRASZSF128F428B8F3,Sledge/ MS,nan,nan
TRANRKN128F93127BB,,nan,nan
TRAFCVI128C7196BE6,Birmingham/ England,nan,nan
TRARFXI128F1468CE3,Leona/ Texas,31.15509,-95.96653
TRBCBLV128F14ADF31,Fort Wayne/ Indiana,nan,nan
TRADMFK12903CC2478,Mass. - Boston,42.31256,-71.08868
TRADVSU128E0786371,NY - New York City,40.71455,-74.00712
TRAPDOI128F9327982,,nan,nan
TRBDKQI128F1465028,,nan,nan
TRAMSAY128F92ED0DD,Buffalo/ NY,nan,nan
TRAFQFM128E078EC97,St. Joseph/ MO,nan,nan
TRABXLH128F935F8E7,Blythesville/ AR,34.7519,-92.13055
TRAGMXK128F9305A50,Buenos Aires,-34.60852,-58.37354
TRAVWZA128F931F36E,Kingston/ Ontario/ Canada,44.23153,-76.47933
TRAYOQI128F92F0967,Boston/ Brooklyn USA,40.65507,-73.94888
TRAIUPS128F92F2825,Helsinki/ Finland,nan,nan
TRAGXUZ128F9311745,Kingsland/ AR,nan,nan
TRAMTIH128F933E8E4,Walker-on-Tyne/ England,54.97938,-1.54508
TRAULGT12903D10B94,Memphis/ Tennessee,nan,nan
TRBBWDJ128F42595D5,Dublin/ Ireland,nan,nan
TRBGTPK128F429E5D5,,nan,nan
TRBBHPQ128F145A7F8,Seymour/ IN,nan,nan
TRBBXMC128F422C330,Walker-on-Tyne/ England,54.97938,-1.54508
TRARTJL128F92CB44B,Sayreville/ NJ,nan,nan
TRAGYJM128EF3466D2,Amherst/ MA,nan,nan
TRADQJL128F92D9957,Sydney/ Australia,nan,nan
TRADAFY128F145B77B,Sch�erg/ Germany,50.82607,7.28021
TRAQDSN128F42934A2,,nan,nan
TRANKIL128F1476FA2,London/ England,nan,nan
TRBBMIF12903CA1EB0,United Kingdom,nan,nan
TRAOMMU128F933878B,Greenwood/ MS,33.51711,-90.18043
TRAYESZ128F1458FAE,London/ England,51.50632,-0.12714
TRBGZKO128F92DB016,London/ England,nan,nan
TRAKGAX128F4264182,,nan,nan
TRAYIUG12903CC7E3C,Arles/ France,nan,nan
TRBCTBG128F42B7E1B,Cork City/ Ireland,51.89834,-8.47277
TRBEELS128F42B63A8,Austin/ TX,nan,nan
TRAHSTL128F931708D,,nan,nan
TRARKRC128E0791D82,,nan,nan
TRAZJGD128F4289D2A,Geneva/ NY,nan,nan
TRAOMDT12903CF73C3,Canada,56.95468,-98.30897
TRALLSP128F148AD75,,nan,nan
TRBHZAA128F4271AE9,,nan,nan
TRAOATJ128F147FC9B,Chiswick/ London/ England,nan,nan
TRAKHXX128E07877EB,,nan,nan
TRAQYZI128F4273CF3,Birmingham/ England,52.47859,-1.9086
TRBGJDW128F4292EDB,Harlem/ New York,40.8079,-73.9454
TRBDBVM128F427BCC9,,nan,nan
TRAZBBP128E07845D4,Atlanta/ GA,nan,nan
TRAYDJL128F145F261,Detroit/ MI,42.33168,-83.04792
TRAFAJC128E078888B,,nan,nan
TRAAQBF12903CF796B,NY - New York City,40.71455,-74.00712
TRAAENC128F1451DE9,Egremont/ Cumbria/ England,54.48303,-3.53444
TRAHKRO128F9320EA7,Kingston/ Ontario/ Canada,44.23153,-76.47933
TRBBDPA12903CCCA06,,nan,nan
TRAHVUK128F1456988,Philadelphia/ Pennsylvania/ U.S.,39.95227,-75.16237
TRABZCL128E0789AED,Quantico/ VA,nan,nan
TRAGNGY12903C9CD76,,nan,nan
TRAONNA128F4268CCA,Queensbridge/ NY,nan,nan
TRATGQO128F421B850,,nan,nan
TRADYQK128F42A762A,UK,54.31407,-2.23001
TRAGQVO128F145C0AF,Boston/ Massachusettes,nan,nan
TRAAUEO128E0780CB9,London/ England,nan,nan
TRBFYKT128F428AFF7,Lynchburg/ VA,nan,nan
TRAAGPF12903CE027E,Tampa/ FL,27.94653,-82.45927
TRAWTKK128F92C25D0,Nashville/ Tennessee,36.16778,-86.77836
TRAMCND128F1466ACF,New York/ NY,nan,nan
